               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 172,            0.031118,            0.012923,                   0,             0.97427,             0.97619,             0.96378,             0.81137,            0.027753,           0.0056788,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.029366,            0.012655,                   0,             0.97396,             0.97619,             0.95412,             0.75226,            0.029071,           0.0055546,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.030995,            0.013055,                   0,             0.97568,             0.97619,             0.97006,             0.77066,            0.027794,           0.0056813,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.029713,            0.012969,                   0,             0.97396,             0.97619,             0.96401,              0.6609,            0.032245,           0.0059692,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.030488,            0.011998,                   0,             0.97422,             0.97619,             0.96037,             0.75262,            0.027371,           0.0055544,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.029585,            0.013391,                   0,             0.97429,             0.97619,             0.97432,             0.69063,            0.030492,           0.0058882,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.029692,            0.012737,                   0,             0.97414,             0.97619,             0.96426,             0.78658,            0.024253,           0.0055562,                   0,            0.004159,            0.004159,            0.004159
                 179,             0.02885,            0.012251,                   0,             0.97401,             0.97619,             0.96516,             0.76532,            0.026859,           0.0052847,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.029542,            0.012943,                   0,             0.97448,             0.97619,             0.97463,             0.66134,            0.030102,           0.0069878,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.030008,            0.012481,                   0,              0.9748,             0.97619,             0.95965,             0.75138,            0.027355,           0.0054633,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.029698,             0.01257,                   0,             0.97349,             0.97619,             0.97536,             0.73216,            0.027487,           0.0056808,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.028159,            0.012576,                   0,             0.97391,             0.97619,             0.97564,             0.67972,            0.031431,           0.0062019,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.028885,            0.012319,                   0,             0.97454,             0.97619,             0.95466,             0.81737,            0.022936,           0.0051436,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.030273,            0.012194,                   0,             0.97453,             0.97619,             0.97053,             0.76249,            0.026991,           0.0054965,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.027788,            0.012834,                   0,             0.97473,             0.97619,             0.95679,             0.77984,             0.02832,           0.0056266,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.029622,             0.01324,                   0,             0.97415,             0.97619,             0.96937,             0.79233,            0.027425,           0.0053893,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.029101,             0.01255,                   0,             0.97382,             0.97619,             0.97384,             0.80771,            0.025514,           0.0051387,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.029302,            0.013327,                   0,             0.97293,             0.97619,             0.95582,             0.74589,             0.02652,            0.005465,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.028935,            0.012364,                   0,             0.97615,             0.97445,             0.95466,             0.77616,            0.025269,           0.0051935,                   0,            0.003763,            0.003763,            0.003763
                 191,             0.02913,            0.013035,                   0,             0.97459,             0.97619,             0.97224,              0.7382,            0.028708,            0.005549,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.027801,            0.013052,                   0,             0.97129,             0.97619,             0.96617,             0.73824,            0.028264,           0.0057819,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.029036,            0.012343,                   0,             0.97367,             0.97619,             0.95954,             0.68926,            0.031354,           0.0059747,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.028206,             0.01255,                   0,             0.97433,             0.97619,             0.95792,             0.76953,            0.027591,            0.005532,                   0,            0.003631,            0.003631,            0.003631
                 195,             0.02764,            0.011996,                   0,             0.97444,             0.97619,             0.95483,             0.74862,             0.02514,           0.0054334,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.026973,            0.011756,                   0,             0.97512,             0.97619,             0.95454,             0.75715,            0.025561,           0.0054227,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.027723,            0.012208,                   0,              0.9743,             0.97619,             0.95452,              0.7867,             0.02561,           0.0052445,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.028298,            0.012311,                   0,             0.97467,             0.97619,             0.96947,             0.75722,            0.026395,           0.0055378,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.028143,            0.012371,                   0,             0.97457,             0.97619,             0.97285,             0.71273,            0.028436,           0.0060358,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.026854,            0.011949,                   0,             0.97448,             0.97619,             0.95951,             0.77337,            0.024965,             0.00545,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.029833,            0.011749,                   0,             0.97443,             0.97619,             0.97375,             0.73062,            0.029386,           0.0056467,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.028029,             0.01226,                   0,             0.97423,             0.97619,             0.96411,             0.72818,            0.028045,           0.0054333,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.027912,            0.012228,                   0,             0.97458,             0.97619,             0.97033,             0.73954,            0.027993,           0.0057719,                   0,            0.003334,            0.003334,            0.003334
                 204,             0.02729,            0.011979,                   0,             0.97476,             0.97619,             0.96439,             0.72018,              0.0272,           0.0052101,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.029474,            0.011983,                   0,             0.97429,             0.97619,             0.96351,             0.81454,            0.022555,            0.005199,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.026181,            0.011607,                   0,             0.97457,             0.97619,              0.9568,             0.78937,             0.02597,           0.0053893,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.026193,             0.01201,                   0,             0.97456,             0.97619,             0.96795,             0.76834,            0.028053,           0.0055746,                   0,            0.003202,            0.003202,            0.003202
                 208,             0.02719,            0.012003,                   0,             0.97449,             0.97619,             0.96377,              0.7813,            0.025952,            0.005514,                   0,            0.003169,            0.003169,            0.003169
                 209,             0.02469,            0.011884,                   0,             0.97451,             0.97619,             0.96524,             0.76666,            0.028062,           0.0054616,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.026816,            0.012504,                   0,             0.97418,             0.97619,             0.97369,             0.71708,            0.031865,           0.0057498,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.028916,            0.011893,                   0,             0.97464,             0.97619,             0.95916,             0.77922,            0.026799,           0.0052985,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.027811,            0.012899,                   0,             0.97458,             0.97619,             0.95704,             0.77094,            0.028635,           0.0055315,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.027488,            0.011963,                   0,             0.97462,             0.97619,             0.96781,              0.7743,            0.025562,           0.0055886,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.026483,            0.012108,                   0,             0.97447,             0.97619,              0.9735,             0.73587,             0.02941,           0.0060909,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.027257,            0.012444,                   0,             0.97452,             0.97619,             0.97463,             0.76924,            0.028003,           0.0054149,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.026879,            0.011609,                   0,             0.97467,             0.97619,             0.97434,             0.81362,            0.025681,            0.004853,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.026862,            0.012141,                   0,             0.97454,             0.97619,             0.95803,             0.80357,            0.023794,           0.0049964,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.028371,            0.012378,                   0,             0.97457,             0.97619,             0.95517,             0.79489,            0.020799,           0.0047678,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.027648,            0.011786,                   0,             0.97394,             0.97619,             0.97544,             0.79549,            0.024509,           0.0051228,                   0,            0.002806,            0.002806,            0.002806
                 220,            0.025856,            0.011877,                   0,             0.97425,             0.97619,             0.97418,             0.79327,             0.02446,           0.0051958,                   0,            0.002773,            0.002773,            0.002773
                 221,            0.026289,            0.011808,                   0,             0.97348,             0.97619,             0.97056,             0.77206,            0.023998,           0.0055359,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.026399,            0.011734,                   0,             0.97444,             0.97619,             0.96235,              0.7799,            0.026194,           0.0053643,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.026542,            0.012133,                   0,             0.97447,             0.97619,               0.974,             0.78873,            0.027225,           0.0052829,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.026668,            0.011938,                   0,             0.97448,             0.97619,             0.97455,             0.66986,             0.02987,           0.0062866,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.025491,            0.011963,                   0,             0.97472,             0.97619,              0.9597,             0.75582,             0.02573,           0.0054445,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.025105,            0.011158,                   0,             0.97433,             0.97619,             0.97508,             0.77394,            0.027968,           0.0053094,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.027841,            0.011701,                   0,             0.97453,             0.97619,             0.97066,             0.78293,            0.026047,           0.0051722,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.027267,            0.011404,                   0,             0.97441,             0.97619,             0.96471,             0.77887,            0.026332,           0.0049582,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.024307,            0.011753,                   0,              0.9745,             0.97619,             0.96415,             0.79815,            0.021472,           0.0048348,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.027564,            0.011637,                   0,             0.97467,             0.97619,             0.97371,             0.80322,            0.021756,           0.0047925,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.025293,            0.011124,                   0,             0.97435,             0.97619,             0.97411,             0.78997,            0.022407,           0.0053212,                   0,             0.00241,             0.00241,             0.00241
                 232,            0.026452,            0.011973,                   0,             0.97435,             0.97619,             0.97519,             0.80804,            0.023518,           0.0049877,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.024576,            0.010977,                   0,             0.97269,             0.97619,             0.97456,               0.755,            0.022664,            0.005849,                   0,            0.002344,            0.002344,            0.002344
                 234,            0.026769,            0.011774,                   0,                   1,             0.97458,             0.97544,             0.77859,            0.025085,           0.0052855,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.025352,            0.011026,                   0,             0.97453,             0.97619,             0.97327,             0.74993,            0.026837,           0.0053939,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.025286,            0.011232,                   0,             0.97464,             0.97619,             0.97499,             0.73166,            0.027789,            0.005783,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.026334,            0.011159,                   0,             0.97468,             0.97619,             0.96237,             0.79364,            0.022299,           0.0049654,                   0,            0.002212,            0.002212,            0.002212
                 238,            0.025341,            0.011302,                   0,             0.97468,             0.97619,             0.95408,             0.78785,             0.02459,            0.005043,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.025629,             0.01149,                   0,             0.97419,             0.97619,             0.95623,             0.78623,             0.02498,           0.0050736,                   0,            0.002146,            0.002146,            0.002146
                 240,            0.025286,            0.012029,                   0,             0.97449,             0.97619,             0.95738,             0.78228,            0.025975,           0.0049589,                   0,            0.002113,            0.002113,            0.002113
                 241,             0.02547,            0.011234,                   0,             0.97473,             0.97619,             0.97458,             0.73281,            0.027164,           0.0056336,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.025195,            0.011515,                   0,             0.97472,             0.97619,             0.97261,             0.74624,            0.024129,           0.0053189,                   0,            0.002047,            0.002047,            0.002047
                 243,            0.025779,            0.011037,                   0,             0.97456,             0.97619,             0.95715,             0.78273,            0.021613,           0.0050458,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.025057,             0.01163,                   0,             0.97421,             0.97619,             0.96987,             0.79926,            0.024618,           0.0049947,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.024207,            0.011645,                   0,             0.97427,             0.97619,              0.9743,             0.79396,            0.023273,           0.0051065,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.023904,            0.010915,                   0,             0.97437,             0.97619,             0.97105,             0.79597,            0.024095,           0.0048958,                   0,            0.001915,            0.001915,            0.001915
                 247,            0.023901,            0.011508,                   0,             0.97466,             0.97619,             0.97069,             0.80711,            0.024552,           0.0048594,                   0,            0.001882,            0.001882,            0.001882
                 248,            0.023916,            0.010998,                   0,             0.97471,             0.97619,             0.97583,             0.80985,            0.023917,           0.0048813,                   0,            0.001849,            0.001849,            0.001849
                 249,            0.025597,            0.011046,                   0,             0.97433,             0.97619,             0.97421,             0.78221,            0.025513,           0.0049404,                   0,            0.001816,            0.001816,            0.001816
                 250,             0.02432,            0.010764,                   0,             0.97437,             0.97619,             0.96668,             0.80314,            0.023021,           0.0048036,                   0,            0.001783,            0.001783,            0.001783
                 251,            0.024751,            0.011111,                   0,             0.97441,             0.97619,             0.97354,             0.79047,            0.023501,           0.0047125,                   0,             0.00175,             0.00175,             0.00175
                 252,              0.0237,            0.010603,                   0,             0.97449,             0.97619,             0.97326,             0.77045,            0.025578,           0.0050887,                   0,            0.001717,            0.001717,            0.001717
                 253,            0.026703,            0.010962,                   0,             0.97443,             0.97619,             0.97376,             0.80859,            0.025211,           0.0052421,                   0,            0.001684,            0.001684,            0.001684
                 254,            0.023813,            0.010472,                   0,             0.97432,             0.97619,             0.97553,             0.76644,             0.02399,           0.0055775,                   0,            0.001651,            0.001651,            0.001651
                 255,            0.024484,            0.011238,                   0,             0.96485,             0.95238,             0.96874,              0.7743,            0.022732,           0.0060408,                   0,            0.001618,            0.001618,            0.001618
                 256,            0.023415,            0.011353,                   0,              0.9737,             0.97619,             0.97258,             0.80561,            0.024077,           0.0052228,                   0,            0.001585,            0.001585,            0.001585
                 257,            0.024034,            0.011112,                   0,             0.97391,             0.97619,             0.97095,             0.80737,            0.024659,           0.0052874,                   0,            0.001552,            0.001552,            0.001552
                 258,            0.022831,            0.011215,                   0,              0.9741,             0.97619,             0.96994,             0.82099,            0.023309,           0.0048125,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.023094,            0.011277,                   0,             0.97422,             0.97619,             0.97368,             0.77193,              0.0251,           0.0051845,                   0,            0.001486,            0.001486,            0.001486
                 260,            0.023654,            0.011418,                   0,             0.97412,             0.97619,             0.97299,             0.77277,            0.025099,            0.005091,                   0,            0.001453,            0.001453,            0.001453
                 261,            0.024055,            0.011129,                   0,              0.9745,             0.97619,             0.97411,             0.80254,            0.025096,           0.0049994,                   0,             0.00142,             0.00142,             0.00142
                 262,            0.024086,            0.010657,                   0,             0.97459,             0.97619,             0.97367,             0.79762,            0.024728,           0.0051112,                   0,            0.001387,            0.001387,            0.001387
                 263,            0.024606,            0.011149,                   0,             0.97456,             0.97619,             0.97165,             0.81307,            0.023925,           0.0049318,                   0,            0.001354,            0.001354,            0.001354
                 264,            0.022762,            0.011477,                   0,             0.97431,             0.97619,             0.97248,             0.81159,            0.024678,           0.0048983,                   0,            0.001321,            0.001321,            0.001321
                 265,            0.023123,            0.010904,                   0,             0.97445,             0.97619,             0.97291,               0.775,            0.024214,           0.0053596,                   0,            0.001288,            0.001288,            0.001288
                 266,              0.0233,            0.010631,                   0,             0.97461,             0.97619,              0.9722,               0.805,            0.025704,           0.0049271,                   0,            0.001255,            0.001255,            0.001255
                 267,            0.024352,            0.011252,                   0,             0.97467,             0.97619,             0.97353,             0.78701,              0.0256,           0.0053754,                   0,            0.001222,            0.001222,            0.001222
                 268,            0.023626,            0.010739,                   0,             0.97195,             0.97619,             0.96819,             0.75209,            0.023997,            0.005814,                   0,            0.001189,            0.001189,            0.001189
                 269,            0.022686,            0.011044,                   0,             0.97445,             0.97619,             0.97269,              0.7732,            0.025028,           0.0050847,                   0,            0.001156,            0.001156,            0.001156
                 270,            0.022364,            0.010824,                   0,             0.97459,             0.97619,             0.97279,             0.82162,            0.024618,            0.005109,                   0,            0.001123,            0.001123,            0.001123
                 271,             0.02479,            0.010498,                   0,             0.97453,             0.97619,             0.96203,             0.79318,            0.024826,           0.0052795,                   0,             0.00109,             0.00109,             0.00109
                 272,            0.022334,            0.010546,                   0,             0.97471,             0.97619,              0.9679,             0.79567,            0.024419,           0.0056428,                   0,            0.001057,            0.001057,            0.001057
                 273,             0.02405,            0.010883,                   0,             0.97428,             0.97619,             0.95577,             0.75795,            0.023273,           0.0057897,                   0,            0.001024,            0.001024,            0.001024
                 274,            0.023075,            0.010891,                   0,             0.97456,             0.97619,             0.95961,              0.7586,            0.024599,           0.0055224,                   0,            0.000991,            0.000991,            0.000991
                 275,            0.021981,            0.010267,                   0,             0.97468,             0.97619,             0.95481,             0.77308,            0.024966,           0.0052095,                   0,            0.000958,            0.000958,            0.000958
                 276,            0.022885,            0.010683,                   0,             0.97456,             0.97619,             0.96376,             0.78266,            0.023938,            0.005204,                   0,            0.000925,            0.000925,            0.000925
                 277,            0.022102,            0.010774,                   0,             0.97458,             0.97619,             0.97305,              0.7938,            0.024641,           0.0048239,                   0,            0.000892,            0.000892,            0.000892
                 278,            0.023922,            0.010902,                   0,             0.97423,             0.97619,             0.97209,             0.75451,            0.025007,           0.0051876,                   0,            0.000859,            0.000859,            0.000859
                 279,            0.024328,            0.011616,                   0,             0.97456,             0.97619,             0.97188,             0.78394,            0.025495,           0.0050349,                   0,            0.000826,            0.000826,            0.000826
                 280,            0.021388,            0.010458,                   0,             0.97473,             0.97619,              0.9741,             0.79668,            0.025048,           0.0050944,                   0,            0.000793,            0.000793,            0.000793
                 281,            0.022513,           0.0099384,                   0,             0.97475,             0.97619,             0.97275,             0.81282,            0.025019,           0.0050741,                   0,             0.00076,             0.00076,             0.00076
                 282,            0.023624,            0.010491,                   0,              0.9747,             0.97619,              0.9638,             0.81075,            0.024503,           0.0049138,                   0,            0.000727,            0.000727,            0.000727
                 283,            0.021684,            0.010836,                   0,             0.97468,             0.97619,             0.97158,             0.80573,            0.025561,           0.0050889,                   0,            0.000694,            0.000694,            0.000694
                 284,             0.02348,            0.010409,                   0,             0.97467,             0.97619,             0.97039,             0.79705,            0.024461,            0.005297,                   0,            0.000661,            0.000661,            0.000661
                 285,            0.023037,            0.010405,                   0,              0.9745,             0.97619,             0.96427,             0.79314,             0.02414,           0.0052226,                   0,            0.000628,            0.000628,            0.000628
                 286,            0.022831,            0.010246,                   0,              0.9744,             0.97619,             0.97239,             0.78507,            0.026854,           0.0051984,                   0,            0.000595,            0.000595,            0.000595
                 287,             0.02211,            0.010521,                   0,             0.97443,             0.97619,             0.97064,             0.80305,              0.0258,           0.0050424,                   0,            0.000562,            0.000562,            0.000562
                 288,            0.022194,             0.01058,                   0,              0.9744,             0.97619,             0.96271,             0.81279,            0.024364,           0.0048509,                   0,            0.000529,            0.000529,            0.000529
                 289,             0.02358,            0.010447,                   0,             0.97441,             0.97619,             0.96572,             0.80555,            0.023714,           0.0048568,                   0,            0.000496,            0.000496,            0.000496
                 290,            0.021722,            0.010507,                   0,             0.97454,             0.97619,             0.97212,             0.80222,            0.024014,           0.0051759,                   0,            0.000463,            0.000463,            0.000463
                 291,            0.023437,            0.010413,                   0,              0.9746,             0.97619,              0.9712,             0.80616,             0.02396,           0.0050668,                   0,             0.00043,             0.00043,             0.00043
                 292,            0.021307,            0.010339,                   0,             0.97464,             0.97619,              0.9737,             0.80445,            0.025128,           0.0048654,                   0,            0.000397,            0.000397,            0.000397
                 293,            0.022776,           0.0099665,                   0,             0.97467,             0.97619,              0.9699,               0.809,            0.024756,            0.004796,                   0,            0.000364,            0.000364,            0.000364
                 294,            0.022546,            0.010545,                   0,             0.97464,             0.97619,             0.96557,              0.8073,             0.02343,           0.0048406,                   0,            0.000331,            0.000331,            0.000331
                 295,            0.022608,            0.010531,                   0,             0.97468,             0.97619,             0.97189,             0.76964,            0.024856,           0.0051363,                   0,            0.000298,            0.000298,            0.000298
                 296,            0.022282,            0.009704,                   0,             0.97458,             0.97619,             0.97419,             0.78476,            0.024459,             0.00517,                   0,            0.000265,            0.000265,            0.000265
                 297,            0.022041,            0.010381,                   0,              0.9746,             0.97619,              0.9738,             0.78417,            0.024324,            0.005157,                   0,            0.000232,            0.000232,            0.000232
                 298,            0.022509,            0.010403,                   0,             0.97462,             0.97619,             0.97148,             0.78953,              0.0244,           0.0050711,                   0,            0.000199,            0.000199,            0.000199
                 299,            0.021318,            0.010378,                   0,             0.97468,             0.97619,             0.97189,             0.79489,             0.02434,           0.0049433,                   0,            0.000166,            0.000166,            0.000166
