               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  91,             0.02379,           0.0093535,                   0,              0.9748,             0.97619,             0.95799,             0.77145,            0.025763,           0.0048951,                   0,             0.00703,             0.00703,             0.00703
                  92,             0.02221,           0.0097936,                   0,             0.97478,             0.97619,              0.9649,             0.76518,            0.024946,           0.0045664,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.023835,           0.0096547,                   0,             0.97474,             0.97619,             0.96256,             0.77274,            0.023587,           0.0045669,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.021877,           0.0091708,                   0,             0.97398,             0.97619,             0.96489,             0.73521,            0.025082,           0.0056037,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.023285,           0.0097315,                   0,             0.97462,             0.97619,             0.96304,             0.77239,            0.023263,           0.0050637,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.023671,             0.00906,                   0,             0.97476,             0.97619,             0.96028,             0.74542,            0.024243,           0.0056396,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.023107,           0.0099365,                   0,             0.97474,             0.97619,             0.96147,             0.77239,            0.022895,           0.0053754,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.022552,           0.0087577,                   0,             0.97473,             0.97619,             0.96529,             0.77013,            0.024363,           0.0051554,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.021526,           0.0092851,                   0,             0.97425,             0.97619,             0.96013,              0.7948,            0.024353,           0.0045224,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.022163,           0.0096548,                   0,             0.97368,             0.97619,             0.96044,              0.7793,            0.023797,           0.0042769,                   0,            0.006733,            0.006733,            0.006733
                 101,             0.02154,           0.0091212,                   0,             0.97366,             0.97619,             0.96852,             0.77866,            0.022682,           0.0044301,                   0,              0.0067,              0.0067,              0.0067
