               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  40,            0.025514,           0.0048934,                   0,             0.94555,             0.88936,             0.94644,             0.54761,            0.024348,           0.0040772,                   0,            0.008713,            0.008713,            0.008713
                  41,              0.0237,           0.0049399,                   0,             0.88714,             0.89362,             0.92541,             0.55497,             0.02487,           0.0040087,                   0,             0.00868,             0.00868,             0.00868
                  42,            0.024795,           0.0047722,                   0,             0.91944,             0.92275,             0.94325,             0.55085,            0.025762,           0.0040129,                   0,            0.008647,            0.008647,            0.008647
                  43,            0.024404,           0.0048517,                   0,               0.937,             0.91915,             0.95528,             0.56878,            0.025489,           0.0040524,                   0,            0.008614,            0.008614,            0.008614
                  44,            0.023487,           0.0044838,                   0,             0.90446,             0.92651,             0.94648,             0.56693,            0.024513,           0.0040759,                   0,            0.008581,            0.008581,            0.008581
                  45,            0.023976,           0.0045307,                   0,             0.92266,             0.91373,             0.93256,             0.55657,            0.024475,           0.0039832,                   0,            0.008548,            0.008548,            0.008548
                  46,            0.023628,           0.0046905,                   0,             0.92728,              0.9234,             0.95289,              0.5774,            0.023348,           0.0038833,                   0,            0.008515,            0.008515,            0.008515
                  47,            0.022141,           0.0047096,                   0,              0.9406,             0.88936,             0.94789,             0.57638,            0.023308,           0.0039966,                   0,            0.008482,            0.008482,            0.008482
                  48,            0.021878,            0.004593,                   0,             0.94173,             0.91489,             0.94422,             0.55077,            0.024947,           0.0040691,                   0,            0.008449,            0.008449,            0.008449
                  49,            0.022425,           0.0044646,                   0,             0.92677,              0.8766,             0.93184,                0.56,            0.023495,           0.0040056,                   0,            0.008416,            0.008416,            0.008416
                  50,            0.021512,           0.0046342,                   0,             0.91626,             0.91489,             0.94342,             0.57014,            0.023266,           0.0039567,                   0,            0.008383,            0.008383,            0.008383
                  51,            0.023942,           0.0046605,                   0,             0.92643,             0.91489,             0.94127,             0.57587,             0.02301,           0.0039287,                   0,             0.00835,             0.00835,             0.00835
                  52,            0.022779,           0.0048257,                   0,             0.94322,             0.88511,             0.93573,             0.55857,            0.023591,            0.003888,                   0,            0.008317,            0.008317,            0.008317
                  53,            0.023426,           0.0046297,                   0,             0.94273,             0.91065,             0.93588,             0.55772,             0.02389,           0.0040801,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.024319,           0.0046809,                   0,              0.9248,             0.88959,             0.92688,             0.53688,            0.024428,           0.0041386,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.022523,           0.0045286,                   0,             0.90986,             0.91064,             0.92954,             0.54459,            0.024028,           0.0039904,                   0,            0.008218,            0.008218,            0.008218
                  56,              0.0221,           0.0045789,                   0,             0.94262,             0.91064,             0.93449,             0.55796,            0.024127,           0.0040631,                   0,            0.008185,            0.008185,            0.008185
                  57,             0.02231,           0.0043509,                   0,             0.96113,             0.88936,             0.93338,             0.54588,            0.024201,           0.0041874,                   0,            0.008152,            0.008152,            0.008152
                  58,              0.0218,           0.0044209,                   0,             0.94074,             0.87813,             0.93726,             0.55737,             0.02409,           0.0041242,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.023169,           0.0045268,                   0,             0.91877,             0.91453,              0.9315,             0.57237,            0.023508,           0.0039451,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.022585,           0.0045344,                   0,             0.95217,             0.89362,             0.93506,             0.56155,            0.024768,           0.0040447,                   0,            0.008053,            0.008053,            0.008053
                  61,             0.02125,           0.0044245,                   0,             0.93999,             0.89362,             0.93556,             0.55925,            0.023614,           0.0039531,                   0,             0.00802,             0.00802,             0.00802
                  62,             0.02098,           0.0043027,                   0,             0.96297,             0.88531,             0.94525,             0.55566,            0.023612,           0.0038534,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.022195,            0.004362,                   0,             0.94813,             0.89362,             0.94698,             0.56225,            0.023793,           0.0039057,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.021579,           0.0041947,                   0,             0.96193,             0.89362,             0.94371,             0.56368,            0.023212,           0.0038595,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.022141,           0.0043231,                   0,             0.96026,             0.90213,             0.93719,             0.55701,            0.023823,           0.0038695,                   0,            0.007888,            0.007888,            0.007888
                  66,             0.02145,           0.0043123,                   0,             0.93818,             0.90409,             0.94743,             0.56501,            0.023917,           0.0038287,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.022082,           0.0043924,                   0,             0.95374,             0.87736,              0.9413,             0.54932,             0.02433,           0.0040619,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.021433,           0.0044273,                   0,             0.91559,              0.9232,             0.93825,             0.56094,             0.02343,           0.0039913,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.020907,           0.0043454,                   0,             0.95412,             0.89362,             0.93157,             0.55825,            0.023685,           0.0039139,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.021156,           0.0044085,                   0,             0.94936,             0.90638,             0.94285,             0.56151,            0.023531,           0.0039509,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.019123,           0.0042321,                   0,             0.94254,             0.89787,               0.939,             0.56173,             0.02334,           0.0040083,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.021578,           0.0043876,                   0,             0.93577,             0.89787,             0.93708,              0.5595,            0.023955,           0.0039538,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.020521,           0.0043618,                   0,             0.92278,             0.91528,             0.93219,             0.54447,            0.023932,           0.0040126,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.020361,            0.004323,                   0,             0.91966,             0.92553,             0.93262,             0.55973,             0.02352,           0.0039862,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.021376,           0.0043628,                   0,                0.96,              0.8766,               0.945,             0.57629,            0.023161,            0.003905,                   0,            0.007558,            0.007558,            0.007558
                  76,             0.01985,             0.00407,                   0,             0.93012,             0.90617,             0.93844,             0.56948,            0.022821,           0.0037978,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.020671,           0.0041299,                   0,             0.94092,             0.90638,              0.9352,             0.55036,            0.023426,           0.0038925,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.021424,            0.004205,                   0,             0.92547,             0.90638,             0.94302,             0.56041,            0.023814,           0.0038458,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.022563,           0.0043428,                   0,              0.9224,             0.91064,             0.93915,             0.56482,            0.024086,           0.0038778,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.019795,           0.0042819,                   0,             0.93429,              0.9075,             0.93533,             0.56044,            0.023633,           0.0038639,                   0,            0.007393,            0.007393,            0.007393
                  81,             0.01981,           0.0042447,                   0,             0.89875,              0.9234,             0.94777,             0.57377,             0.02373,           0.0038388,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.020399,           0.0042548,                   0,             0.94171,             0.89374,             0.93476,             0.56919,            0.023515,           0.0039006,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.021527,           0.0042084,                   0,             0.94293,              0.9234,             0.94548,             0.56919,            0.023102,           0.0038714,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.020754,           0.0041142,                   0,             0.95028,             0.91915,             0.94193,             0.56337,              0.0237,           0.0038456,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.019947,           0.0041687,                   0,             0.93373,             0.92766,             0.95128,             0.58217,            0.022864,           0.0037206,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.019821,           0.0042173,                   0,             0.95117,             0.91186,             0.94858,             0.57073,            0.022509,           0.0037408,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.021211,           0.0041295,                   0,             0.91886,              0.9156,             0.92912,             0.55925,            0.024097,              0.0039,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.019974,           0.0039279,                   0,             0.94162,             0.91915,             0.93907,              0.5647,            0.023864,           0.0039606,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.019342,           0.0040774,                   0,             0.94632,             0.90638,             0.94967,             0.57213,            0.024053,           0.0037951,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.019521,            0.004142,                   0,             0.94659,             0.90506,             0.95146,              0.5652,            0.025334,           0.0038735,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.020642,           0.0042447,                   0,             0.93051,             0.91489,             0.94506,             0.57525,            0.025212,           0.0037261,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.017576,           0.0040568,                   0,             0.94361,             0.88511,             0.93244,             0.57346,            0.024587,           0.0037776,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.019307,           0.0039649,                   0,             0.95462,             0.92766,              0.9517,              0.5582,            0.024524,           0.0038175,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.018131,            0.003993,                   0,             0.94782,             0.92766,             0.95315,             0.56578,            0.023605,           0.0037635,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.020814,           0.0041634,                   0,             0.94822,             0.91489,             0.95198,             0.56279,            0.024035,           0.0038658,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.019648,           0.0041886,                   0,             0.95992,              0.9173,             0.95588,             0.56192,            0.023652,           0.0037876,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.018067,           0.0041392,                   0,             0.93366,              0.8984,             0.93977,             0.55654,            0.024128,           0.0038633,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.019916,           0.0040761,                   0,             0.94946,             0.91064,             0.93863,              0.5573,            0.023538,           0.0037835,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.020134,           0.0041295,                   0,             0.95549,             0.89787,               0.941,             0.56108,            0.023582,           0.0039687,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.018898,           0.0040291,                   0,             0.94253,              0.9072,             0.93438,              0.5584,            0.023725,           0.0039683,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.018292,           0.0040253,                   0,             0.93146,              0.9253,             0.94571,              0.5677,            0.023193,            0.003749,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.019237,           0.0039475,                   0,             0.92425,             0.93455,             0.95156,             0.56176,            0.023946,           0.0038094,                   0,            0.006667,            0.006667,            0.006667
                 103,              0.0193,           0.0041034,                   0,               0.948,             0.93099,             0.95281,             0.55559,            0.023431,           0.0037785,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.019562,           0.0039322,                   0,              0.9356,             0.92733,             0.95036,             0.56545,            0.023731,           0.0037966,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.019764,           0.0041845,                   0,               0.938,             0.90131,             0.93818,             0.55903,            0.023301,           0.0038253,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.019148,           0.0039878,                   0,             0.92624,             0.92766,             0.94056,             0.55396,            0.023538,           0.0039591,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.020487,           0.0041402,                   0,             0.94362,             0.92584,              0.9564,             0.57763,             0.02328,           0.0037979,                   0,            0.006502,            0.006502,            0.006502
                 108,             0.01979,           0.0040861,                   0,             0.95533,             0.91015,             0.94391,              0.5653,            0.024103,           0.0037857,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.018119,           0.0039612,                   0,              0.9163,             0.93174,             0.93812,             0.55446,            0.023862,           0.0055756,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.018505,           0.0039781,                   0,             0.92258,             0.91915,             0.94243,             0.56863,            0.023276,           0.0040688,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.018073,           0.0041712,                   0,             0.93337,              0.9234,             0.94951,             0.57178,            0.023124,           0.0038991,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.019144,           0.0040637,                   0,             0.92957,              0.9234,             0.94209,             0.55957,            0.023222,           0.0039261,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.018568,           0.0038309,                   0,             0.94782,             0.92757,             0.95274,              0.5648,            0.023126,            0.003959,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.018237,           0.0038898,                   0,             0.93895,             0.91064,             0.95103,             0.57015,            0.022805,           0.0039343,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.018861,           0.0040294,                   0,             0.92798,             0.93205,             0.95252,              0.5649,            0.022715,           0.0037704,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.018966,           0.0039658,                   0,             0.92843,             0.93845,             0.95448,             0.56683,            0.022462,            0.003742,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.016947,           0.0039338,                   0,             0.90444,             0.92636,             0.93982,             0.55999,            0.022997,           0.0038838,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.016817,           0.0038852,                   0,             0.93574,             0.92952,             0.95679,             0.57409,            0.022046,           0.0038903,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.017961,           0.0039875,                   0,             0.92802,             0.93269,             0.95781,             0.57879,            0.023106,           0.0039239,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.017244,           0.0039607,                   0,             0.94582,             0.91489,             0.96165,             0.57862,            0.022969,           0.0039264,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.017079,           0.0039606,                   0,             0.93428,             0.92766,             0.95693,                0.57,            0.023041,           0.0039538,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.017393,           0.0038356,                   0,             0.92065,             0.93804,             0.95796,              0.5704,            0.022815,           0.0039461,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.017757,           0.0037848,                   0,             0.95664,             0.91489,             0.96319,             0.57207,            0.023296,           0.0039537,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.017941,           0.0036827,                   0,             0.95863,             0.91489,              0.9559,              0.5725,            0.022954,           0.0040125,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.017676,           0.0037939,                   0,             0.93931,             0.92205,             0.95881,             0.58711,            0.022108,           0.0038388,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.016979,           0.0038471,                   0,             0.93511,             0.92766,              0.9625,             0.58412,            0.022297,           0.0038063,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.016958,           0.0038754,                   0,             0.94002,             0.94043,             0.96113,             0.57333,            0.022421,           0.0037552,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.017966,           0.0038112,                   0,             0.95506,             0.92766,             0.96493,             0.57636,            0.022143,           0.0037753,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.017517,           0.0038067,                   0,             0.94139,             0.91489,             0.94524,             0.56586,            0.022799,           0.0040773,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.017702,           0.0038164,                   0,             0.93161,             0.92742,             0.94428,             0.56673,            0.023645,           0.0040842,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.016549,           0.0038489,                   0,             0.93503,             0.91861,             0.95152,             0.57262,            0.023202,           0.0038794,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.016937,           0.0038059,                   0,             0.93162,             0.92762,             0.95953,             0.59033,            0.022662,            0.003718,                   0,            0.005677,            0.005677,            0.005677
                 133,             0.01729,           0.0038972,                   0,              0.9383,             0.91915,             0.96345,             0.58698,            0.022003,           0.0037087,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.014866,           0.0037017,                   0,             0.94737,             0.91489,             0.95695,             0.57962,            0.022579,           0.0037886,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.016134,           0.0037472,                   0,              0.9536,             0.91915,             0.95496,             0.56775,            0.023131,           0.0038187,                   0,            0.005578,            0.005578,            0.005578
                 136,              0.0161,           0.0036586,                   0,             0.95201,             0.88511,              0.9526,             0.56796,            0.023161,            0.003898,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.016385,           0.0038052,                   0,              0.9376,             0.91489,             0.95541,             0.58103,            0.023575,           0.0039407,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.015922,           0.0036592,                   0,              0.9511,             0.91041,             0.95939,             0.57793,            0.023265,            0.003885,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.017463,           0.0037268,                   0,             0.94999,             0.88918,             0.94929,             0.57348,            0.023369,            0.003982,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.016154,           0.0036083,                   0,             0.93652,             0.90213,             0.93935,             0.57487,            0.022879,               0.004,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.016977,           0.0036056,                   0,             0.95176,             0.89787,             0.94244,             0.56865,            0.023594,           0.0039329,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.015641,           0.0035636,                   0,             0.94289,             0.93617,             0.95598,             0.57546,            0.023849,           0.0039416,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.018251,           0.0037433,                   0,             0.93967,             0.91489,              0.9499,             0.57515,            0.023373,           0.0038673,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.016865,           0.0037135,                   0,             0.94016,             0.92766,             0.96084,             0.57444,            0.022914,           0.0037858,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.017519,           0.0037957,                   0,             0.95091,             0.91064,             0.94494,             0.56899,            0.022697,           0.0038484,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.016988,           0.0036834,                   0,             0.94957,             0.92766,             0.94787,             0.56773,            0.023244,           0.0039373,                   0,            0.005215,            0.005215,            0.005215
                 147,             0.01749,           0.0038304,                   0,             0.93208,             0.90638,             0.93783,              0.5617,            0.023283,           0.0038914,                   0,            0.005182,            0.005182,            0.005182
                 148,             0.01562,           0.0035617,                   0,             0.92737,              0.9237,             0.95013,             0.56791,             0.02318,           0.0038203,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.016889,           0.0037224,                   0,             0.95109,             0.93617,              0.9612,             0.57104,             0.02345,           0.0037524,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.016374,           0.0038325,                   0,             0.94432,              0.9234,             0.95574,             0.57325,            0.022993,           0.0037226,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.017514,           0.0038171,                   0,             0.93873,             0.91274,              0.9487,              0.5741,            0.022729,           0.0037435,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.015865,           0.0035643,                   0,             0.94777,             0.92657,             0.95136,             0.55855,            0.022756,           0.0037903,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.016772,           0.0038016,                   0,             0.94035,             0.93912,             0.95938,             0.57197,            0.022411,           0.0037496,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.016122,           0.0037099,                   0,             0.92747,             0.91915,             0.95059,              0.5723,            0.022301,           0.0037712,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.016786,           0.0037326,                   0,             0.93257,             0.92766,             0.94681,             0.57249,            0.022686,           0.0038042,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.017087,           0.0037105,                   0,             0.92754,             0.92766,             0.95316,             0.57441,            0.022721,           0.0038126,                   0,            0.004885,            0.004885,            0.004885
                 157,             0.01558,           0.0036938,                   0,             0.93227,             0.93191,             0.95288,             0.57981,            0.022521,           0.0037689,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.014932,           0.0036589,                   0,             0.94843,             0.93191,             0.96067,             0.58778,            0.022852,           0.0037638,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.017373,           0.0037535,                   0,             0.95719,             0.90638,             0.95727,             0.58708,            0.022108,           0.0038241,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.017045,           0.0036093,                   0,             0.92042,             0.94468,             0.95862,             0.57087,            0.022615,           0.0037922,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.016361,            0.003454,                   0,             0.94657,             0.90464,             0.95181,              0.5813,             0.02193,           0.0038233,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.016367,           0.0036155,                   0,             0.94396,             0.93186,             0.96421,             0.57351,            0.022317,           0.0038672,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.015707,           0.0034621,                   0,             0.94122,             0.93191,             0.95726,             0.57421,            0.023039,           0.0039274,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.015919,           0.0035408,                   0,             0.94388,             0.93037,             0.95487,             0.57111,            0.023417,           0.0039284,                   0,            0.004621,            0.004621,            0.004621
                 165,             0.01498,           0.0034863,                   0,             0.94263,             0.90894,             0.94974,             0.57142,            0.022945,           0.0039289,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.014641,           0.0035074,                   0,             0.91329,             0.94126,              0.9496,             0.58349,            0.022516,           0.0038319,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.015172,           0.0036327,                   0,             0.95609,             0.92662,             0.95833,             0.58006,            0.022544,           0.0038671,                   0,            0.004522,            0.004522,            0.004522
                 168,             0.01414,           0.0033803,                   0,              0.9558,             0.89362,             0.94298,             0.57456,            0.022396,           0.0038546,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.013775,            0.003455,                   0,             0.95515,             0.91915,             0.95012,             0.57873,            0.022473,           0.0038179,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.016478,            0.003569,                   0,             0.93966,             0.93617,             0.94761,             0.58445,            0.022596,           0.0038632,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.014718,           0.0034501,                   0,             0.94792,             0.92943,             0.94473,             0.58047,            0.023723,           0.0039562,                   0,             0.00439,             0.00439,             0.00439
