               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  52,            0.027963,           0.0053334,                   0,             0.89912,             0.91024,             0.94276,             0.54642,            0.024238,            0.003878,                   0,            0.008317,            0.008317,            0.008317
                  53,            0.028019,            0.005147,                   0,             0.86747,             0.90213,             0.93722,             0.56629,            0.023887,           0.0040024,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.029959,           0.0054213,                   0,             0.86903,             0.85957,             0.91401,             0.54458,            0.024231,           0.0041904,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.027058,           0.0051836,                   0,             0.90809,             0.88287,             0.92368,             0.55441,            0.023982,            0.004076,                   0,            0.008218,            0.008218,            0.008218
                  56,            0.026648,           0.0052384,                   0,              0.9052,             0.89391,             0.94243,             0.51955,            0.024746,           0.0041073,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.028025,           0.0052673,                   0,             0.90284,             0.86991,              0.9263,             0.54227,            0.024425,           0.0041429,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.028477,           0.0052789,                   0,             0.88082,             0.84681,             0.92735,             0.54245,            0.025624,           0.0041094,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.027357,           0.0052824,                   0,             0.87172,             0.89362,             0.93058,             0.57441,            0.023844,           0.0039964,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.027849,            0.005286,                   0,             0.87081,             0.92766,             0.94213,             0.56908,            0.024834,           0.0039651,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.026262,           0.0052071,                   0,             0.89026,              0.9321,             0.94663,             0.55209,            0.025113,           0.0038918,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.027382,           0.0050482,                   0,             0.90531,             0.87234,             0.93262,             0.55299,             0.02369,           0.0038747,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.026785,           0.0050123,                   0,             0.95023,             0.84681,             0.94183,             0.56802,            0.023648,           0.0039169,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.025468,            0.004867,                   0,             0.89742,             0.85623,             0.93167,             0.56013,             0.02462,           0.0038391,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.027947,           0.0049392,                   0,             0.92704,              0.8383,             0.91666,             0.54789,            0.023993,           0.0038449,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.025613,           0.0050177,                   0,             0.91607,             0.90213,             0.93979,              0.5527,            0.025223,           0.0038358,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.027221,           0.0050417,                   0,             0.91897,             0.86872,             0.93777,             0.56379,             0.02393,           0.0039002,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.025198,           0.0049033,                   0,             0.90364,             0.91782,              0.9482,              0.5647,            0.023991,           0.0037621,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.024941,           0.0048584,                   0,             0.91751,             0.88511,             0.94231,             0.55936,            0.023753,           0.0038351,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.026396,            0.004918,                   0,             0.90541,             0.89787,              0.9406,             0.57477,            0.023281,           0.0038283,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.024078,           0.0048518,                   0,             0.90888,             0.90638,              0.9377,             0.57682,            0.024553,           0.0038031,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.027184,           0.0048712,                   0,             0.90293,             0.90213,              0.9423,             0.58253,            0.024128,           0.0037996,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.026202,           0.0049232,                   0,             0.93304,              0.8766,             0.93546,              0.5746,            0.023961,           0.0037242,                   0,            0.007624,            0.007624,            0.007624
                  74,             0.02375,           0.0048485,                   0,              0.9393,             0.85598,              0.9318,             0.57403,            0.023115,           0.0037705,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.025666,           0.0048889,                   0,             0.89459,             0.90213,             0.93747,             0.56675,            0.024079,           0.0038157,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.025079,           0.0045084,                   0,             0.90549,             0.89696,             0.94039,             0.57547,            0.024238,           0.0037568,                   0,            0.007525,            0.007525,            0.007525
