               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  22,            0.035013,           0.0060772,                   0,              0.8718,             0.86813,              0.9213,             0.50081,            0.026799,           0.0047254,                   0,            0.007921,            0.007921,            0.007921
                  23,            0.033089,           0.0059595,                   0,               0.855,             0.88085,              0.9102,             0.50361,            0.027308,           0.0046974,                   0,            0.007822,            0.007822,            0.007822
                  24,            0.032817,           0.0060861,                   0,             0.85692,             0.88511,             0.92145,             0.53134,              0.0265,           0.0045978,                   0,            0.007723,            0.007723,            0.007723
                  25,            0.031556,           0.0059171,                   0,             0.86794,             0.86698,             0.92075,             0.50592,            0.027514,           0.0046663,                   0,            0.007624,            0.007624,            0.007624
                  26,            0.032593,           0.0059486,                   0,             0.89374,             0.88085,             0.93326,             0.52664,            0.026945,             0.00452,                   0,            0.007525,            0.007525,            0.007525
                  27,            0.033007,           0.0058731,                   0,             0.86153,             0.89787,             0.92204,             0.51987,            0.026093,             0.00463,                   0,            0.007426,            0.007426,            0.007426
                  28,            0.032295,           0.0055942,                   0,             0.88081,             0.88936,              0.9132,             0.49118,            0.026941,           0.0046657,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.034953,           0.0060642,                   0,             0.86949,             0.87234,             0.91468,             0.50612,            0.026331,           0.0044021,                   0,            0.007228,            0.007228,            0.007228
                  30,            0.032715,           0.0055384,                   0,             0.86414,             0.89317,             0.91868,             0.52307,            0.026782,           0.0043223,                   0,            0.007129,            0.007129,            0.007129
                  31,            0.031118,           0.0058438,                   0,             0.83468,             0.88084,             0.90829,             0.52002,            0.025796,           0.0044468,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.032419,           0.0054357,                   0,             0.89535,             0.87379,             0.91854,             0.52985,            0.025542,           0.0043912,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.030066,           0.0055643,                   0,             0.87173,             0.89787,             0.92849,             0.52567,            0.026091,           0.0042599,                   0,            0.006832,            0.006832,            0.006832
                  34,             0.02993,            0.005339,                   0,             0.89825,             0.85532,             0.91497,             0.53127,            0.025684,           0.0041937,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.028804,            0.005395,                   0,             0.86559,             0.90435,             0.91298,             0.54231,            0.024684,           0.0041378,                   0,            0.006634,            0.006634,            0.006634
                  36,             0.03113,           0.0056583,                   0,             0.87124,             0.89262,             0.91646,              0.5285,            0.024826,           0.0041669,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.028512,            0.005321,                   0,             0.90097,             0.85957,              0.9254,             0.53162,              0.0251,           0.0042332,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.029279,           0.0053779,                   0,             0.89356,             0.89309,              0.9316,             0.54035,            0.025173,           0.0041855,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.028958,           0.0056669,                   0,             0.89311,             0.85957,             0.93051,             0.55159,            0.025669,           0.0041223,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.028226,           0.0053008,                   0,             0.88022,             0.90685,             0.94078,             0.56202,             0.02448,           0.0040603,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.027383,           0.0053348,                   0,             0.91979,              0.8296,             0.91628,             0.54309,            0.024409,           0.0041388,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.028678,           0.0052158,                   0,             0.88343,             0.88936,              0.9225,             0.53506,            0.025454,           0.0041593,                   0,            0.005941,            0.005941,            0.005941
                  43,             0.02867,           0.0053624,                   0,             0.89655,             0.89787,             0.92809,             0.53686,            0.024569,           0.0041889,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.026073,           0.0049099,                   0,              0.8514,             0.92647,             0.93433,             0.54866,            0.024862,            0.004099,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.026381,           0.0049067,                   0,             0.85412,             0.92766,             0.93177,             0.54229,            0.025115,           0.0040602,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.027406,           0.0051853,                   0,             0.89424,             0.87234,             0.93016,             0.55476,            0.024288,           0.0040125,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.026351,           0.0051998,                   0,             0.87257,             0.90328,             0.93114,             0.54835,            0.023977,           0.0040462,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.025845,           0.0051441,                   0,             0.88683,             0.88085,             0.92267,             0.55903,            0.024592,           0.0040268,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.025322,           0.0048013,                   0,             0.88261,             0.89581,             0.93723,              0.5649,            0.024261,           0.0040268,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.023707,           0.0051183,                   0,             0.90396,             0.86383,             0.94293,             0.57081,            0.023761,           0.0040202,                   0,            0.005149,            0.005149,            0.005149
                  51,             0.02619,             0.00506,                   0,             0.91167,             0.87842,             0.94568,             0.57351,            0.023094,           0.0039308,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.025936,           0.0051171,                   0,               0.908,             0.90213,             0.94808,             0.57244,            0.022836,            0.003824,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.025112,           0.0049311,                   0,             0.87561,             0.91489,             0.94199,             0.57068,            0.023296,           0.0038601,                   0,            0.004852,            0.004852,            0.004852
                  54,             0.02672,           0.0050668,                   0,             0.86513,             0.90075,             0.92966,             0.56347,             0.02384,           0.0039238,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.023708,           0.0046809,                   0,             0.88969,             0.89233,             0.93485,             0.56136,            0.023845,           0.0039512,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.023811,           0.0047593,                   0,             0.90788,             0.88066,             0.93857,             0.55969,            0.024502,           0.0040185,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.025192,           0.0046953,                   0,             0.91212,             0.88339,             0.93643,              0.5671,            0.024466,           0.0039945,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.024617,           0.0047922,                   0,              0.8919,             0.87778,             0.93972,             0.57229,            0.024196,           0.0039287,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.023974,           0.0048105,                   0,             0.89035,             0.90638,             0.94391,              0.5754,            0.023444,           0.0039085,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.023962,           0.0048864,                   0,             0.89775,             0.89787,             0.94235,             0.56693,            0.023441,           0.0039207,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.023297,           0.0047867,                   0,             0.89861,             0.90517,             0.94368,             0.55323,            0.024697,           0.0040227,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.023315,           0.0047279,                   0,             0.91204,             0.88246,             0.94314,             0.56406,            0.022603,           0.0039471,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.024095,           0.0047147,                   0,             0.90309,             0.88936,             0.94444,             0.57751,            0.022746,           0.0039091,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.022926,           0.0044722,                   0,             0.91161,             0.89362,             0.93412,             0.57602,            0.022308,           0.0038702,                   0,            0.003763,            0.003763,            0.003763
                  65,             0.02341,           0.0045412,                   0,             0.88794,             0.91038,             0.93679,             0.56944,            0.022343,            0.003874,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.022042,           0.0046183,                   0,             0.90112,             0.90638,             0.93598,             0.56018,            0.022773,           0.0038303,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.023117,           0.0046303,                   0,             0.90435,             0.89362,             0.93546,             0.56518,            0.023051,            0.003862,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.022433,             0.00466,                   0,             0.90235,             0.90436,             0.94537,             0.57284,            0.022555,           0.0038163,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.022759,           0.0046121,                   0,             0.89651,             0.91064,              0.9404,             0.57225,            0.023219,           0.0038334,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.022718,           0.0046838,                   0,             0.92394,             0.88936,             0.94766,             0.57588,            0.022439,           0.0039015,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.020498,           0.0044395,                   0,             0.91617,             0.88363,             0.93808,             0.57886,            0.022636,           0.0038801,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.022097,           0.0046152,                   0,             0.91517,             0.87227,             0.93891,             0.58736,            0.022296,           0.0038627,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.021682,           0.0045567,                   0,              0.8941,             0.89816,             0.94449,             0.58766,            0.022377,           0.0037838,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.020488,           0.0045206,                   0,             0.89862,             0.91915,             0.94834,             0.58468,            0.022432,           0.0038042,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.021712,           0.0045487,                   0,             0.91354,             0.89923,             0.94295,             0.58592,            0.022582,           0.0038364,                   0,            0.002674,            0.002674,            0.002674
                  76,             0.02076,           0.0042225,                   0,             0.90575,             0.89964,             0.93809,             0.57859,             0.02303,           0.0037724,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.021973,           0.0042853,                   0,             0.89719,             0.91064,             0.94314,             0.57195,            0.022494,           0.0037535,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.021016,           0.0043262,                   0,             0.91843,             0.91039,             0.94571,             0.57357,            0.023014,           0.0037207,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.021663,            0.004553,                   0,             0.94508,             0.88085,             0.94858,             0.58855,            0.021726,           0.0037186,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.020966,            0.004401,                   0,             0.93602,             0.89362,             0.95321,             0.59272,            0.022175,           0.0037487,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.020111,           0.0043878,                   0,             0.93685,             0.90213,             0.95215,              0.5821,            0.022266,           0.0037773,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.019775,           0.0043127,                   0,             0.90574,             0.91915,             0.95322,             0.57634,            0.021802,           0.0038136,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.021916,           0.0043879,                   0,             0.91297,             0.90638,             0.95452,             0.58728,            0.022045,           0.0038029,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.019998,             0.00423,                   0,             0.89553,             0.89787,             0.93961,             0.58003,            0.022419,           0.0037971,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.019766,           0.0042877,                   0,             0.92246,             0.91124,             0.95085,             0.58186,            0.022143,           0.0037599,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.020396,           0.0043863,                   0,             0.89658,             0.92226,             0.94535,             0.57732,              0.0219,           0.0038133,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.021152,            0.004341,                   0,             0.91098,             0.90213,             0.94801,             0.58694,            0.022499,           0.0037886,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.019529,           0.0040961,                   0,             0.91264,             0.90213,             0.95182,             0.58115,            0.021666,           0.0037641,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.018973,           0.0041609,                   0,             0.89687,             0.93191,             0.95394,             0.58124,            0.022098,            0.003762,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.019571,           0.0044085,                   0,             0.90779,             0.92161,             0.95038,             0.58503,            0.021958,           0.0037174,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.019375,           0.0043016,                   0,             0.92074,             0.90213,             0.94464,             0.57828,            0.021962,           0.0037386,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.017942,           0.0041641,                   0,             0.91808,             0.90607,             0.94849,             0.58716,            0.021718,           0.0037605,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.018967,           0.0041161,                   0,             0.91985,             0.89787,             0.95305,               0.593,            0.021776,           0.0037213,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.018139,           0.0041119,                   0,             0.91723,             0.89595,             0.94995,             0.59133,            0.021598,           0.0037255,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.019629,           0.0042878,                   0,             0.92512,             0.89375,             0.95276,             0.58823,            0.021959,            0.003725,                   0,            0.000694,            0.000694,            0.000694
                  96,             0.01889,           0.0043487,                   0,             0.92196,             0.90485,             0.95413,             0.59216,            0.021765,           0.0037111,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.018247,           0.0042934,                   0,             0.92667,             0.88936,             0.95085,             0.59143,            0.021754,           0.0037111,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.019446,           0.0042213,                   0,               0.893,             0.92341,             0.95182,             0.59207,            0.021656,           0.0037133,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.018944,           0.0043217,                   0,             0.88965,             0.93191,              0.9526,              0.5875,            0.021752,           0.0037167,                   0,            0.000298,            0.000298,            0.000298
